word	cid	keyword	cluster
reef	6	reefing	reefing
reflection	59	refection	reflectionof, reflection-based, specular, ReflectionThe, reflecting, refelctions, refelction, non-specular, reflectiveness, mirroring, prism, Reflected, reflected, refract, Reflecting, reflect, Reflections, refection, mirror.In, normal-incidence, reflections.I, reflections., non-reflected, reflexion, relfection, reflective, mirror, thereflection, Refection, refraction, reflextion, mirror-like, specularly, refractions, relecting, refracted, relfect, mirror.What, refecting, relection, relfective, relects, reflection.The, reflections, reflection.I, mirror.So, reflections.The, refelected, refections, REFLECTING, reflexions, reflects, refelection, non-reflection, reflect-, Reflective, nonreflective, reflecton, relfects, reflecti, reﬂection, Reflect, mirror.It, refracting
reflection	61	self-reflection	selfreflection, self-reflective, self-examination, self-reflect, self-reflection, self-contemplation, Self-reflection, self-reflecting, contemplation, self-reflections, soul-searching, Self-Reflection, self-evaluation, introspective, self-analysis, musing, introspection, contemplative, retrospection, self-introspection
reflection	70	observing	observing, observation
reflection	29	reflectively	reflectively
reflection	48	refocusing	refocusing
regain	95	regained	Regaining, gain, re-claim, relinquish, restored, reestablishing, re-establishing, reacquire, reassume, re-earn, preserve, stabilize, restor, re-discover, losing, restablish, restores, reassert, revert, lose, reestablished, re-strengthen, re-established, reactivate, re-instate, rejuvenate, wrest, reconsolidate, reintroduce, regained, reinstate, regather, recapturing, re-acquire, oust, revitalize, re-gained, re-assume, establish, retain, usurp, Regains, re-inhabit, recuperate, re-stabilize, attain, maintain, restore, restrengthen, resore, re-empower, regaining, re-win, reconquer, re-attain, re-find, re-gaining, re-gain, regains, sustain, re-conquer, re-establish, Reestablish, reclaiming, resurrect, retore, re-asserted, reawaken, reestablish, reinvigorate, re-capture, re-assert, re-store, recaptured, recover, restabilize, gained, recapture, rediscover, reassumed, gaining, revive, re-instill, reclaim, re-gather, restoring, re-obtain, regrow, rekindle, reinstill, rebuild, Regained, re-awaken, recoup, reattain, lost, torestore
regain	62	erode	erode
region	10	regions	Sub-region, regions.The, -upstream, region.That, region.Now, region.I, región, reigons, subregion, region.A, RegionThe, regio, region.The, region.Our, region.While, region.3., reagion, region.Many, rgion, region.Also, region.With, region.This, area, region.They, regionA, subregions, regionsThe, region.For, RegionA, gene-dense, regionThis, region--, region.Click, Regions, region.You, Region.The, regionThe, region.We, reigon, RegionsThe, region.2., region.Some, regions, region.One, region.When, region.On, region.Read, region.3, region.Since, region.More, region.There, region.By, micro-region, Central-West, region.And, region.As, region.To, region.So, region.He, region.It, region.In, region.If
region	17	ten-county	18-county, 11-county, 12-county, ten-county, 14-county, 16-county
region	35	western-central	central-southern, southeastern, western-central, central-south, central-eastern
region	43	Surkhandarya	Surkhandarya
region	44	regional	regional
region	65	Languedoc-Rousillon	Languedoc-Rousillon
region	77	country	country
registration	8	registrations	self-registration, registratio, revealDate, registrant, e-registration, register, registraton, registration.A, re-registration, registration.For, registrating, registrations, un-register, registrationThe, registration.The, signup, registering, registered, non-registration, registeration, registraion, registation, registrat, regisration, NameScope, registration.Please, registra-tion, regsitered, registration.This, registration.If, regestration, registrants, reregister, .edu.ws, unregistration, regsiter, theregistration, registration.You
registration	10	preregistration	HourReading, pre-registered, Register, Registraton, RegistrationThis, preregistration, Registeration, pre-registration, Registation, pre-register, Registraion, RegistrationThe, RegistrationTo, Registering, Registrants, e-Registration, preregister, Pre-registration, Re-registration, post-registration, RegistrationRegistration, RegistrationRegister, Pre-Registration, pre-registrations, RegistrationWe, Preregistration, sign-up, RegistrationFor
registration	61	Nonrigid	Non-rigid, Nonrigid
reject	47	accept	repudiates, abjure, spurn, annul, resubmit, ratify, endorse, abolish, opposed, decry, overrule, renounce, defer, forsake, overturn, insist, disown, oppose, disapprove, uphold, over-rule, eschew, accept, acknowledge, acquiesce, embrace, capitulate, denounce, disregard, submit, repudiate, rescind, deny, dismiss, conform, discard, deride, disallow, refuse, nullify, disavow, jettison, opposes, ignore, disbelieve, affirm, shun, abhor, approve, condemn
reject	4	rejected	rejecter, Rejecting, rejected.The, unaccepted, accepted, rejected.In, rejectable, out-rightly, rebuffed, rejecting, REJECTS, rejectors, rejects, outrightly, REJECTION, Rejected, spurned, rebuff, REJECTING, rejected., rejected, Rejects, Accept, REJECTED, rejection, rejector, Rejection, accepting
reject	70	unaccept	rechazar, toaccept, regect, acceptthe, accpet, unaccept, rejec, acccept
relax	26	unwind	unstress, relaxed, relaxes, de-stress, De-stress, chill-out, decompress, RELAXATION, meditate, relaxful, chill, Relaxation, realxing, relaxa, relaxation, chillout, RELAXING, relaxation-, Unwind, destress, unwind, calm, chillax, Relaxing, de-compress, relaxation., R-E-L-A-X, DE-STRESS, socialize, relaxing, you-time, destressing, de-stressing, relaxation.A, relaxtion
relax	17	relaxe	relax.This, relajarse, un-wind, realx, emjoy, medidate, veg-out, relaks, assicurato, relax.I, relax.You, realax, relax.A, relax.The, unwind., sit-back, relax.It, relaxe, chilax, unwind.The, mapCome, relaxs, relax.My, relaxand, relex, relaxWe, relax.Our, relax.We, relaxThe
relax	77	soothe	recharge, regroup, rejuvinate, re-energise, soothe, re-charge, re-energize, rejuvenate, reenergize
relax	66	sit	savor, soak-in, luxuriate, soak, sit
relax	53	sunbathe	sightsee, sunbathe, sunbath
relax	70	breathe	breathe
remain	45	unviolated	unchanged., intact.A, unchanged.The, intact, undisturbed, remain.A, unresolved.The, un-affected, limbo.The, unaffected.The, unmoved, untouched, intact.If, intact.In, unassailed, in-tact, unchanged.In, untouched.The, remain.In, un-changed, unthreatened, unchanged.I, unchanged, unaltered, unaffected, intact.The, unviolated
remain	63	remains	remaining, bekept, re-mained, remained, re-main, unchange, re-mains, emain, elusive.The, Remained, remian, remaine, stayed, Remaining, kept, toremain, remaind, reamin, ramain, remians, remains, remaines, reamined, remainin, reamins
remain	78	continue	appear, stagnantly, disappear, prevail, emerge, linger, exist, re-emerge, languish, continue, persist, reappear
remain	42	retain	keep, keeping, operate, retain, hold, maintain
remain	81	perpetually	enduringly, eternally, permanently, indefinitely, perpetually
remain	1	become	be, are, become
remain	44	stay	stays, stay, staying
remain	33	rejoin	rejoin, leave, re-enter
remain	86	subsist	reside, subsist, occupy
remain	40	stubbornly	stubbornly, obdurately
remain	51	present	present
remain	65	relatively	relatively
remind	17	reassure	reassure, sensitize, apprise, instill, forewarn, enlighten, motivate, pre-warn, inform, tell, re-acquaint, encourage, instruct, familiarize, re-familiarize, acquaint, assure, inspire, warn, send, reacquaint, educate, re-assure, introduce, notify, convince
remind	7	reminder	reminding, remember, forgot, forgets, Reminders, remider, Reminder, Reminds, self-reminder, reminds, reminde, forget, reminded, Reminding, Reminded, reminders, reminder
remind	85	emphasize	reiterate, reemphasize, clarify, reassert, re-clarify, re-enforce, emphasize, reaffirm, illustrate, reinforce, re-affirm, reflect, re-iterate, underline, re-emphasize, reconfirm, highlight
remind	41	scold	implore, chide, admonishes, implores, exhort, pester, chastise, admonish, scold
remind	53	endear	annoy, confuse, endear, embarrass, impress, distract, infuriate, amuse
remind	67	thank	recognize, congratulate, thank, acknowledge
remind	20	refer	ask, give, refer
remind	81	invoke	invoke, evoke, harken
remind	55	revisit	cherish, reminisce, revisit
remind	14	protect	protect
remind	68	commemorate	commemorate
replace	89	remove	modify, re-introduce, refurbish, re-purpose, re-furbish, re-engineer, revitalize, re-implement, re-establish, abolish, revive, renew, eliminate, replenish, resurrect, dismantle, re-utilize, re-place, restore, re-build, rebuild, re-instate, discard, fix, repair, repurpose, jettison, remove, rename, reintroduce, reinstate
replace	3	replacement	replaced.The, replacement., repalcement, replaced.Click, replacement.The, replaces, replaceme, replacement.Click, replaced, replacemet, replacemnt, replacments, relacement, replacment, replace.The, replacemen, replacement, Replacing, replacement.If, replacements, Replacement, repacement, replacing, replacement-, Replaced
replace	59	repalce	replaceing, replacethe, replce, replac, repalced, repalcing, relace, replase, replaced., repaced, repace, bereplaced, relaced, toreplace, relpace, repalce
replace	57	supplant	complement, supplant, supercede, unseat, supplanting, appoint, oust, supersede, augment, displace
replace	2	substitute	substitue, substitute, substituting, subsitute, substituted
replace	14	REPLACING	REPLACING, REPLACES
replace	65	remplace	remplace
report	27	report.Read	report.You, reportthe, report.-, report.Click, areport, report.1, summary, report.Read, report.When, report.To, mini-report, re-port, reportThis, ReportsThis, Report.The, Report.A, Reports, reportA, reportThe, reportby, reportto, report.About, reporton, report.But, report.We, ReportThe, ReportThis, report.3., report.Here, report.This, report.What, report.Just, reportIn, report.Please, reprt, report--, re-ports, reportDownload, Report.It
report	7	reports	reported, re-report, findings, reports
report	1	report.html	report.html
report	4	sub-report	sub-report
report	29	reports.	reports.
reputation	82	reputations	Reputations, re-earning, track-record, notoreity, respectability, reputation-based, reputa, eminence, reputation.This, repute, reputation.It, dependability, disreputable, prestige, trust-worthiness, infamy, name-recognition, credibility, Reputational, renown, repuation, crediblity, notariety, areputation, notoriety, credibilities, credibility.It, reptuation, street-cred, undeserved, renowned, well-earned, stature, reliability, less-than-sterling, credibilty, reputation.If, intergity, trustworthiness, repu, credibility., ill-deserved, reputed, reputation.Here, reputability, integrity, once-stellar, esteem, popularity, thereputation, reputations, reputation.In, reputation.We, clout, reputation.The, Credibility, cred, trustworthyness, credability, creditability, respected, ill-repute, carefully-cultivated, credibility.If, repu-, reputable, reputaion, reputes, reputational, reputa-, utation, reputationally, credentials
reputation	21	untarnished	untarnished, tarnishes, sullied, besmirch, besmirches, tarnish, tarnishing, sullies, besmirched, tarnished
reputation	86	slandering	defamed, slandering, slandered
reputation	59	prided	prided
reputation	80	brand	brand
require	2	requires	notrequire, requies, requieres, requirea, requring, invovle, required, re-quire, requirethe, -requires, requites, reuire, requried, equire, reuired, requier, rquires, invlove, Requires, requie, requres, neeed, requir, requred, requiers, requre, necessitating, requireing, requiresa, necessary, thatrequire, alllow, willrequire, re-quires, reqires, REQUIRES, requrie, Requiring, reqired, requires, requiring, mayrequire, requiere, requries
require	45	involve	entails, involves, expend, precludes, entail, necessitate, contain, requite, undertake, consist, incur, include, employ, necessitates, involve, comprise, preclude, undergo, facilitate, presuppose, depend, rely, constitute, entailing, provide, obviate, imply
require	91	stipulate	authorise, specify, permit, allow, compel, authorize, enable, obtain, prohibit, possess, stipulate
require	3	need	seem, want, need, do, have
require	38	requiredNo	required.Some, required.Not, requiredNo, required.How, required.Do
require	89	suggest	suggest, consider
require	95	typically	typically
reservation	2	reservations	877-444-6777, RESERVATIONS, reserva-, reservation.I, Reservations, reservations, pre-reservation, Dorsia, reservation.The, booking.This, Booking, BOOKING, Reservationist, Resy, bookings, Reseliva, ReservationThe, Recreation.gov, booking, easily.Discover, ReservationsThe
reservation	25	non-reservation	Swinomish, non-reservation, reservation-based, rancheria, on-reservation, Poospatuck, unallotted, Arapahos, Alabama-Coushatta, non-Indians, off-reservation, Chippewa-Cree, Sisseton-Wahpeton
reservation	15	UZURV	CellarPass, UZURV, GoPapaya
reservation	42	OBCs	Caste-based, OBCs
reservation	13	IKBBI	IKBBI
reservation	16	prenotazione	prenotazione
reservation	29	check-into	check-into
reservation	32	reservated	reservated
reservation	40	reservación	reservación
restless	31	restlessness	bored, hyperactive, irritable, sleeplessly, excitable, restlessness, unhappy, peaceless, fidgety, unsteady, keyed-up, unsettled, impetuous, aimless, unrestful, irresolute, directionless, fidgeting, longing, restlessly, listless, harried, Discontented, languid, pensive, preoccupied, enervated, heavy-eyed, inquisitive, disquieted, fretful, peevish, drowsy, cranky, wrestless, frantic, anxious, ungratified, apathetic, antsy, hyper-active, impatient, unresting, indolent, tired, dispirited, jumpy, lethargic, unfocused, untired, roused, half-dazed, distractible, querulous, discontented, distrait, torpid, restive, fitful, sleepy, somnolent, sullen, moody, weary, awake, Agitated, contented, frustrated, despondent, rebellious, soul-weary, mutinous, irritated, disenchanted, jittery, dissatisfied, fidgetty, wakeful, rambunctious, fatigued, sleepless, unquiet, unappeased, yearning, grouchy
restless	46	adventurous	venturesome, adventurous
restless	38	insatiable	insatiable, hungry
restless	65	wanderer	wanderer, wandering
restore	17	preserve	undo, re-introduce, refurbish, revitalize, re-establish, protect, regain, Reestablish, revive, renew, recover, replenish, safeguard, resurrect, preserve, re-enliven, reinstating, recondition, enhance, rehabilitate, revivify, recreate, strengthen, restablish, regenerate, maintain, reawaken, reestablish, re-build, reinvigorate, reinstill, reassert, rebuild, revert, re-vitalize, re-empower, repopulate, reactivate, re-instate, reconnect, rejuvenate, re-create, revitalise, repair, destroy, replace, re-store, reinstate
