word	cid	keyword	cluster
preservation	87	retrievability	Archival, archivists, retrievability, conservators, archivally, Archiving, conservator, Conservators, archivist, archiving, microfilming, retention, digitization, NEDCC
preservation	39	valorization	regeneration, demolition, development, redevelopment, beautification, revitalization, reclamation, revitalisation, valorization, re-vitalization
preservation	129	preservationists	Preservationists, preservationism, historic-preservation, preservation-minded, preservation-related, preservationist, Landmarking, his-toric, preservationists, landmarking
preservation	104	destruction	eradication, spoliation, spoilation, despoilment, destruction, extirpation
preservation	31	rehousing	curation, deaccessioning, deaccession, rehousing, de-accessioning, re-housing
preservation	8	cryopreservation	Freeze-drying, cryo-preservation, cryopreservation
preservation	1	permanence	permanence, fixity
preservation	22	fast-vanishing	fast-disappearing, fast-vanishing
preservation	59	patrimony	patrimony, heritage
preservation	107	propagation	dissemination, propagation
preservation	81	repopulation	re-population, repopulation
preservation	18	trophism	trophism
preservation	29	fire-dependent	fire-dependent
preservation	34	non-disturbance	non-disturbance
preservation	43	stabilization	stabilization
preservation	69	pre-1860	pre-1860
preservation	71	NFPF	NFPF
preservation	73	survival	survival
preservation	97	abolition	abolition
preservation	106	reproduction	reproduction
preservation	113	endangered	endangered
president	86	vice-president	re-elected, Presi-, presidnet, prez, Preseident, presidents-elect, then-President, presidency, Presdident, pesident, Presdient, pres, government.President, people.President, Vicepresident, VicePresident, Vice-president, re-elects, President-Elect, Vice-presidents, Presidents, Ex-Vice, Pesident, Presid, vice-president, war.President, persident, idency, ex-President, president-elect, Pres., Presidentand, presidentand, co-president, -elect, presid, Co-President, years.President, president.Trump, founder, v.p., Prsident, reelected, Presidnet, Presedent, VP, Presiden, former-president, Vice-Pres, COO, Presidency, co-founder, PresidentJohn, VICE-PRESIDENT, CEO, ex-president, V.P, PresidentThe, Presidenl, Vice-Presi, vice-President, president-to-be, Pres, Commander-in-Chief, Prez, President-elect, c.e.o., president-general, inauguration, presdient, President.The, Presi-dent, commander-in-chief, presidents, prez., now-President, President-to-be, Presdent, President.He, co-President, newly-inaugurated, vice-president-elect, Chairman, président, then-president, Preisdent, PresidentIn, Presidentelect, V.P., presidential, year.President, presiden-, elected
president	16	president.The	president.And, President.What, president.What, president.If, president.The, president.I, president.To, President.But, President.For, President.As, President.So, president.Obama, President.This, presidency.This, presidency.It, president.You
prestige	8	reputation	respectability, repute, eminence, reputation, credibility, renown, scholarliness, legitimacy, REPUTATION, illustriousness, reputation.If, ill-deserved, reputability, esteem, reputations, reputation.The, creditability, cred, imprimatur, respectibility, league-table, reputaion, reputational
prestige	1	cachet	cachet, impressiveness, mystique, lavishness, allure, stylishness, opulence, luxury, poshness, luster, glamour, glamor, lustre, elegance, affluence, gloss, opulance
prestige	130	less-prestigious	status-seeking, status-symbol, middle-ranked, high-prestige, high-status, higher-status, low-prestige, high-culture, lower-status, less-prestigious, High-status, bragging-rights
prestige	73	prestigious	presigious, prestigeous, prestigiously, pretigious, prestig, once-prestigious, prestigious, presitgious, Prestigous, prestigous
prestige	61	unassailability	pre-eminence, salience, centrality, powerbase, supremacy, hegemonial, hegemony, primacy, unassailability, superiority
prestige	33	recognizability	recognizability, desirability, attractiveness, fashionability, desireability, marketability, lucrativeness
prestige	35	prestige.The	fame, stature.The, prestige.The, prominence.The, prominence, popularity
prestige	53	specialness	special-ness, premiumness, specialness, exclusivity, exclusiveness, distinctiveness
prestige	111	self-granted	perks, perquisites, perqs, self-granted, privileges
prestige	90	nobleness	nobility, highmindedness, honorability, nobleness, lordliness
prestige	76	super-elite	aristocratic, old-money, super-elite, aristocracy, elite
prestige	52	prestiges	prestiges, youtek, prestiging, prestiged
prestige	67	wealthand	riches, pelf, wealth, wealthand
prestige	14	starpower	star-power, starpower, charisma
prestige	21	cheapening	cheapen, cheapened, cheapening
prestige	69	undeserved	merit, undeserved, accolades
prestige	99	ego-gratification	aggrandize, aggrandizement, ego-gratification
prestige	125	seniority	seniority, rank
prestige	108	luxury-oriented	luxury-brand, luxury-oriented
prestige	5	excellence	excellence
prestige	16	much-prized	much-prized
prestige	24	power	power
prestige	39	honorific	honorific
prestige	51	rank.	rank.
prestige	59	localités	localités
prestige	60	ambassadorial	ambassadorial
prestige	75	pride	pride
presume	133	assume	suppose, pre-judge, intend, ascribe, suggest, mis-understand, beleive, misunderstand, argue, admonish, imagine, posit, dare, allege, condescend, stipulate, misconstrue, regard, thnk, patronise, believe, assert, defer, say, avouch, vouchsafe, guess, impugn, profess, rather, expect, prejudge, pretend, assume, impute, disregard, opine, conclude, instruct, deem, accuse, conflate, pre-suppose, gainsay, demur, think, equate, concede, dismiss, envisage, preclude, recognise, deride, exist.Let, begrudge, concur, purport, allude, disparage, perceive, suspect, castigate, mean, presuppose, ask, seem, disagree, overinterpret, construe, insinuate, do, reckon, suffice, imply
presume	43	presuming	conjecture, theorize, postulate, inferring, hypothesize, supposition, conjecturing, validity.I, deduce, inferred, presupposing, tosuppose, presumption, dogmatise, hypothesise, surmise, speculate, surmising, surmised, conjecture.I, presuming, supposing
presume	14	presumably	likely, assuredly, evidently, ordinarily, indeed, necessarily, aught, probably, certainly, presumably, obviously, daresay, doubtless, apparently, presumable, plainly, surely, ought, likewise, therefore
presume	162	suggest.I	agree.I, clarify.I, proceed.I, say.I, confirm.I, not.I, disagree.You, so.Personally, certain.I, illogical.I, mistaken, mistaken.I, suggest.I, expect.I, possess.I, mistaken.But, assume.I, so.If
presume	122	say.Is	know.But, know.Would, know.Are, know.Is, say.Is, know.You, know.I, know.Yes, know---I, know.If, know.Actually, know.However, know, know.While
presume	129	pressume	assum, ASSUME, asume, ASSume, asssume, pressume, presumtion, assume-, summise, persume, ass-u-me, surmize, assUme
presume	179	wrongly	naïvely, wrongly, ignorantly, naively, arrogantly, presumptuously, rightly, blithely
presume	48	Surely	Surely, Assuming, Nor, Presuming, Ordinarily, Certainly, Presumably, Doubtless
presume	126	presumes	assumes, pre-supposes, supposes, presumes, infers
presume	87	presumptuous	presumptious, presumptuous
presume	9	correct.At	correct.At
presume	42	.Shall	.Shall
presume	82	assume.	assume.
presume	137	beliovo	beliovo
pretend	70	vilify	trivialize, fetishize, mock, vilify, bother, sentimentalize, denigrate, argue, fantasize, co-opt, scoff, condescend, sugarcoat, demean, sugar-coat, embarrass, insist, coddle, exaggerate, profess, candy-coat, acknowledge, misrepresent, demonize, equivocate, belittle, conflate, deny, romanticize, dismiss, dignify, forget, condone, downplay, bad-mouth, deride, idealize, disparage, rationalize, ignore, discredit, bicker, berate, insinuate, admit, recognize
pretend	151	pretending	feigning, imagining, playact, pretending, make-belief, fictional, disingenuous, silly, fictitious, reenact, play-act, charades, Make-believe, real, imaginary, contrived, phoney-baloney, dress-up, make-believe, not-real, phony, imaginarily, play-acting, made-up, faking, makebelieve
pretend	79	pretender	deceive, invent, fool, connive, personate, contrive, hide, manipulate, confuse, delude, hoodwink, conceal, concoct, disguise, dissimulate, dissemble, hide.But, distract, feign, obfuscate, pretender, convince
pretend	6	be.Now	exist.They, real.They, real--, real.And, exist.Now, otherwise.Let, real-, real.So, exist, exist.When, be.Now, real.Now, exist.And, real.You, anymore.Let, real.It, exist.Even, real.No, real.When, exist.Let
pretend	150	assume	presume, tell, suppose, say, let, dare, know, assume
pretend	125	truth.Or	lie.But, lie.When, lie.We, lying.If, lie, truth.Or, half-believe
pretend	56	pretent	fingir, pretent, pretends, prentend, pretending.
pretend	35	try	like, try, want, do
pretend	104	simply	just, simply, not
pretend	145	simulate	simulate, mimic, imitate
pretend	89	Pretends	Pretending, Pretended, Pretends
pretend	37	PRETENDS	PRETENDING, PRETENDS
pretend	153	shush	Shhh, shush
pretend	163	prattle	half-listen, prattle
pretend	74	grown-ups	grown-up, grown-ups
pretend	18	pretendin	pretendin
pretend	22	nicey-nice	nicey-nice
pretend	63	fakely	fakely
pretend	84	sit	sit
pretend	121	hand-wave	hand-wave
pretend	122	pretendI	pretendI
pretend	127	talk	talk
pretend	141	about.Or	about.Or
pretend	156	pretendto	pretendto
prey	157	preys	herbivores, predation, bird-eating, fish-eater, forage, prey.The, proie, leaf-eaters, preys, gammarids, furbearing, Predation, raptorial, detritivorous, pack-hunting, vermine, foraging, surface-feeding, intraguild, herbivorous, Anurognathus, sociabilis, folivorous, insect-eaters, kleptoparasitism, piscivore, phagotrophic, predator.The, trophic-level, Preyed, bottom-living, sit-and-wait, bait-fish, mesopredators, coleopterous, predaceous, carnivorous, predacious, vulture-like, insectivorous, mesopredator, vulturous, preying, Preying, preyed, predations, preda, predator-like, necrophagous, seed-eaters, prey-capture, Sub-adult, Predators, kleptoparasitic, vermin, raptor-like, game-birds, gammarid, predator, predators, predators.The, carnosaurs, granivorous, young-of-the-year, ichneumons, predators., carrion-eating, hole-nesting, scavangers, piscivorous, cursorial, piscivores, fish-eating, lanternfish, carnivores, electroreceptive, prey.I, pre-dispersal, saprophagous, planktivorous, nectar-feeding, Predatory, predatorial, haematophagous, piscivory, carnivore, vulturine, Preys, depredate, sandlance, victimize, prey-predator, preditors, pGADT7, non-predatory
prey	17	birds	birds, falcon, nestlings, sparrowhawks, fledgelings, buzzard, redtailed, claws, caracaras, sparrow, hawk, sparrow-hawk, raptor, birds-of-prey, accipiters, bird, birds.They, water-birds, white-breasted, talons, houbara, sparrowhawk, raptors, cliff-nesting
prey	85	jackals	jackal, jackals, hyenas, Lappet-faced, vultures, hyaenas, scavengers, Vultures, carcass, carrion, freshly-killed, vulture, carcasses
prey	68	hunt	huntress, hunt, scavenger, hunting, hunters, hunter, unhunted, hunters-, still-hunting, hunts, hunted
prey	31	prowl	prowl, pounce, prowling, stalk, ambush, pouncing, stalking
prey	47	wariest	wariest, unwary, ensnare, snaring, trap, entrap, snare
prey	3	wing-beat	swift-winged, night-birds, sword-fish, sea-fowl, wing-beat
prey	172	wolves	werelions, wolfs, wolves, beasts, wolf
prey	107	seabirds	sea-bird, gulls, gull, cormorant, seabirds
prey	80	ravenous	ravening, devour, hungrily, ravenous
prey	127	lures	bait, baited, lures, baits
prey	93	sharks	man-eater, man-eaters, sharks
prey	34	seizeth	catcheth, seizeth
prey	74	defenseless	defenceless, defenseless
prey	19	slender-snouted	slender-snouted
prey	154	Bdellovibrio	Bdellovibrio
price	66	prices	Priced, price.Click, price.What, price.They, price.To, priceBuy, prices.Check, prices.Thanks, -prices, overprice, price.My, price.Will, price-wise, price.2., price.An, price.Another, ptice, price.He, priceing, pricewise, price.When, price.More, price.The, pricesIn, price.At, price.Before, prices.That, price.Your, price.Note, bargain, priceis, priceRead, Ex-Showroom, price.How, Ex-factory, PricesThe, price.With, pricefor, price-point, price.This, price.A, price.In, aprice, price.By, prices.With, msrp, price.the, price.We, pirce, price.On, price.Buy, priceof, price.i, 12x75cl, saleprice, prices.Here, priceIn, price.Would, price--and, prices1, priceAnd, price--, price.One, price.No, price.As, MSRP, pric, priceThis, price.Read, more-than-fair, priceOur, price.3, price.If, price.Thanks, firstLowest, pricing, price.Very, price.Please, price.After, price.Other, pricepoint, price-per-unit, price.Good, theprice, price.3., price.All, price.But, Pricing, prices.This, price.Product, price.5., inprice, priceThe, Prices, priceFor, .prices, price.4, pricesThe, pricetag, price.I, prioe, priceGreat, PriceThe, price.For, price-tag, price.There, prics, prce, price.4., dicounted, prices, priced, price.That, prices.More, price.Well, prices.My, MSRP., prcie, priceIt, price.Even, price.2, priceby, priceA, priceI, price.Here, bargan, PriceThis, pricing., price.It, price.1, d5500, prices., prices-, priceClick, price.Let, cost
